exercise_img,title,exercise_info,how_to,benefits,muscle_groups,equipment,muscle_img,muscle_worked
,Wall Push-up,,,,"{'primary': 'Chest, Triceps, '}","Full Gym, NO EQUIPMENT, ",,"{'Target - Triceps': '100%', 'Synergists - Pectoralis Major, Sternal': '75%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Dynamic Stabilizers - Biceps Brachii': '55%', 'Stabilizers - Rectus Abdominis': '55%', 'Stabilizers - Obliques': '55%', 'Stabilizers - Quadriceps': '55%'}"
/user/downloads/Smith-Machine-Hex-Press.gif,Smith Machine Hex Press,,,,"{'primary': 'Chest, '}","Full Gym, Machine, ",,
/user/downloads/Close-grip-Incline-Dumbbell-Press.gif,Close-grip Incline Dumbbell Press,,,,"{'primary': 'Chest, '}","Dumbbells, Full Gym, ",,
,Kneeling Push-up,,,,"{'primary': 'Chest, '}","Full Gym, NO EQUIPMENT, ",,"{'Target - Pectoralis Major, Sternal': '100%', 'Synergists - Pectoralis Major, Clavicular': '80%', 'Synergists - Anterior Deltoid': '80%', 'Synergists - Triceps Brachii': '80%', 'Dynamic Stabilizers - Biceps Brachii': '70%', 'Stabilizers - Rectus Abdominis': '60%', 'Stabilizers - Obliques': '60%', 'Stabilizers - Quadriceps': '60%', 'Antagonist Stabilizers - Erector Spinae': '50%'}"
/user/downloads/Decline-Cable-Fly.gif,Decline Cable Fly,,,,"{'primary': 'Chest, '}","Cable, Full Gym, ",,
/user/downloads/Smith-Machine-Bench-Press.gif,Smith Machine Bench Press,,,,"{'primary': 'Chest, '}","Full Gym, Machine, ",,
/user/downloads/Smith-Machine-Incline-Bench-Press.gif,Smith Machine Incline Bench Press,,,,"{'primary': 'Chest, '}","Full Gym, Machine, ",,
/user/downloads/parallel-bar-dip.gif,Parallel Bar Dips,,,,"{'primary': 'Chest, Triceps, '}","Full Gym, ",/user/downloads/bench-dips-muscle-worked-300x300.png,"{'Target - Triceps': '100%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - Pectoralis Major, Sternal': '75%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Synergists - Pectoralis Minor': '75%', 'Synergists - Rhomboids': '75%', 'Synergists - Levator Scapulae': '75%', 'Synergists - Latissimus Dorsi': '75%', 'Dynamic Stabilizers - Biceps Brachii': '55%', 'Stabilizers - Lower Trapezius ': '55%'}"
/user/downloads/Back-Pec-Stretch.gif,Back Pec Stretch,,,,"{'primary': 'Back / Wing, Chest, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/muscle-worked-in-the-pull-up-300x300.png,"{'Back': '100%', 'Chest': '85%', 'Shoulder': '70%', 'Arms': '70%'}"
/user/downloads/Lever-Incline-Hammer-Chest-Press.gif,Lever Incline Hammer Chest Press,,,,"{'primary': 'Chest, '}","Full Gym, Machine, ",,
/user/downloads/Lever-Crossovers.gif,Lever Crossovers,,,,"{'primary': 'Chest, '}","Full Gym, Machine, ",,
/user/downloads/Reverse-Grip-Dumbbell-Bench-Press.gif,Reverse Grip Dumbbell Bench Press,,,,"{'primary': 'Chest, '}","Dumbbells, Full Gym, ",,
/user/downloads/Lever-Chest-Press.gif,Lever Chest Press,,,,"{'primary': 'Chest, '}","Full Gym, Machine, ",,
/user/downloads/Incline-Push-Up.gif,Incline Push-up,,,,"{'primary': 'Chest, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Svend-Press.gif,Svend Press,,,,"{'primary': 'Chest, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Reverse-Push-up.gif,Reverse Push-up,,,,"{'primary': 'Chest, Triceps, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Alternate-Dumbbell-Bench-Press.gif,Alternate Dumbbell Bench Press,,,,"{'primary': 'Chest, '}","Dumbbells, Full Gym, ",,
/user/downloads/Close-Grip-Dumbbell-Press.gif,Close-Grip Dumbbell Press,,,,"{'primary': 'Chest, Triceps, '}","Dumbbells, Full Gym, ",/user/downloads/Bench-Press-Muscle-work-300x300.png,"{'Target - Pectoralis Major, Sternal': '100%', 'Triceps': '85%', 'Deltoid, Anterior': '75%', 'Dynamic stabilizer - Biceps Brachii ': '55%'}"
/user/downloads/Clap-Push-Up.gif,Clap Push-Up,,,,"{'primary': 'Chest, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/muscle-worked-in-the-push-up-300x300.png,"{'Target - Pectoralis Major, Sternal': '100%', 'Synergists - Pectoralis Major, Clavicular': '80%', 'Synergists - Anterior Deltoid': '80%', 'Synergists - Triceps Brachii': '80%', 'Dynamic Stabilizers - Biceps Brachii': '70%', 'Stabilizers - Rectus Abdominis': '60%', 'Stabilizers - Obliques': '60%', 'Stabilizers - Quadriceps': '60%', 'Antagonist Stabilizers - Erector Spinae': '50%'}"
/user/downloads/Above-Head-Chest-Stretch.gif,Above Head Chest Stretch,,,,"{'primary': 'Chest, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Dynamic-Chest-Stretch.gif,Dynamic Chest Stretch,,,,"{'primary': 'Chest, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Single-Dumbbell-Close-grip-Press.gif,Single Dumbbell Close-grip Press,,,,"{'primary': 'Chest, Triceps, '}","Dumbbells, Full Gym, ",,
,Kneeling Diamond Push-Up,,,,"{'primary': 'Chest, Triceps, '}","Full Gym, NO EQUIPMENT, ",,"{'Target - Triceps': '100%', 'Synergists - Pectoralis Major, Sternal': '75%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Dynamic Stabilizers - Biceps Brachii': '55%', 'Stabilizers - Rectus Abdominis': '55%', 'Stabilizers - Obliques': '55%', 'Stabilizers - Quadriceps': '55%'}"
/user/downloads/Dips-Between-Chairs.gif,Dips Between Chairs,,,,"{'primary': 'Chest, Triceps, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/bench-dips-muscle-worked-300x300.png,"{'Target - Triceps': '100%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - Pectoralis Major, Sternal': '75%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Synergists - Pectoralis Minor': '75%', 'Synergists - Rhomboids': '75%', 'Synergists - Levator Scapulae': '75%', 'Synergists - Latissimus Dorsi': '75%', 'Dynamic Stabilizers - Biceps Brachii': '55%', 'Stabilizers - Lower Trapezius ': '55%'}"
/user/downloads/Push-up-With-Push-up-Bars.gif,Push-up With Push-up Bars,,,,"{'primary': 'Chest, '}","Full Gym, ",,
/user/downloads/Inverted-Row.gif,Inverted Row,,,,"{'primary': 'Back / Wing, Chest, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Smith-Machine-Decline-Bench-Press.gif,Smith Machine Decline Bench Press,,,,"{'primary': 'Chest, '}","Full Gym, Machine, ",/user/downloads/Decline-Dumbbell-Press.gif,"{'Target - Pectoralis Major, Sternal': '100%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - Triceps': '75%', 'Dynamic Stabilizers - Biceps Brachii': '55%'}"
/user/downloads/One-Arm-Decline-Cable-Fly.gif,One Arm Decline Cable Fly,,,,"{'primary': 'Chest, '}","Cable, Full Gym, ",,
/user/downloads/Korean-Dips.gif,Korean Dips,,,,"{'primary': 'Chest, Full Body, Triceps, '}","Full Gym, ",/user/downloads/Korean-Dips-Muscles-Worked.png,"{'Triceps': '100%', 'Anterior Deltoid': '75%', 'Latissimus Dorsi': '75%', 'Pectoralis Major': '75%', 'Rhomboids': '75%', 'Levator Scapulae': '75%', 'Trapezius ': '75%', 'Biceps Brachii': '65%', 'Rectus Abdominis': '55%', 'Obliques': '55%'}"
/user/downloads/Straight-Bar-Dip.gif,Straight Bar Dip,,,,"{'primary': 'Chest, Full Body, Triceps, '}","Full Gym, ",,
/user/downloads/Dumbbell-One-Arm-Reverse-Grip-Press.gif,Dumbbell One Arm Reverse Grip Press,,,,"{'primary': 'Chest, '}","Dumbbells, Full Gym, ",,
/user/downloads/Lever-One-Arm-Chest-Press.gif,Lever One Arm Chest Press,,,,"{'primary': 'Chest, '}","Full Gym, Machine, ",/user/downloads/Bench-Press-Muscle-work-300x300.png,"{'Target - Pectoralis Major, Sternal': '100%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - Triceps': '75%', 'Synergists - Clavicular': '75%', 'Dynamic Stabilizers - Biceps Brachii': '60%'}"
/user/downloads/Standing-one-arm-chest-stretch.gif,Standing One Arm Chest Stretch,,,,"{'primary': 'Biceps, Chest, Forearm, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Push-Up-Medicine-Ball.gif,Single Arm Medicine Ball Push-Up,,,,"{'primary': 'Chest, '}","Exercise Ball, Full Gym, ",,
/user/downloads/stability-ball-decline-push-ups.gif,Stability Ball Decline Push-Up,,,,"{'primary': 'Chest, '}","Exercise Ball, Full Gym, ",,
/user/downloads/Dumbbell-Pullover-On-Stability-Ball.gif,Dumbbell Pullover On Stability Ball,,,,"{'primary': 'Chest, '}","Dumbbells, Exercise Ball, Full Gym, ",,
/user/downloads/stability-ball-push-up.gif,Stability Ball Push-Up,,,,"{'primary': 'Chest, '}","Exercise Ball, Full Gym, ",,
/user/downloads/Dumbbell-Decline-One-Arm-Hammer-Press.gif,Dumbbell Decline One-Arm Hammer Press,,,,"{'primary': 'Chest, Triceps, '}","Dumbbells, Full Gym, ",,
/user/downloads/Pike-Push-up.gif,Pike Push-up,,,,"{'primary': 'Chest, Shoulders, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/dumbbell-shoulder-press-muscle-worked-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Triceps ': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Dynamic Stabilizers - Biceps Brachii': '55%'}"
/user/downloads/Weighted-Push-up.gif,Weighted Push-up,,,,"{'primary': 'Chest, '}","Full Gym, ",,
/user/downloads/Push-Up-Plus.gif,Push-Up Plus,,,,"{'primary': 'Chest, Trapezius, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Single-Arm-Push-up.gif,Single Arm Push-up,,,,"{'primary': 'Chest, Triceps, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/One-Arm-Kettlebell-Chest-Press-on-the-Bench.gif,One-Arm Kettlebell Chest Press,,,,"{'primary': 'Chest, '}","Full Gym, Kettlebell, ",/user/downloads/Bench-Press-Muscle-work-300x300.png,"{'Target - Pectoralis Major, Sternal': '100%', 'Synergists -  Clavicular': '80%', 'Synergists - Anterior Deltoid': '80%', 'Synergists - Triceps Brachii': '80%', 'Dynamic Stabilizers - Biceps Brachii': '75%'}"
/user/downloads/Kettlebell-Chest-Press-on-the-Floor.gif,Kettlebell Chest Press on the Floor,,,,"{'primary': 'Chest, '}","Full Gym, Kettlebell, ",,
/user/downloads/Wide-Grip-Barbell-Bench-Press.gif,Wide Grip Bench Press,,,,"{'primary': 'Chest, '}","Barbell, Full Gym, ",/user/downloads/Bench-Press-Muscle-work-300x300.png,"{'Target - Pectoralis Major, Sternal': '100%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - Pectoralis Minor': '75%', 'Synergists - Triceps': '75%', 'Dynamic Stabilizers - Biceps Brachii': '55%'}"
/user/downloads/Decline-Barbell-Bench-Press.gif,Decline Barbell Bench Press,,,,"{'primary': 'Chest, '}","Barbell, Bench, Full Gym, ",/user/downloads/Decline-Dumbbell-Press.gif,"{'Pectoralis Major, (Sternal, Abdominal head)': '100%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - Triceps': '75%', 'Dynamic Stabilizers - Biceps Brachii': '55%'}"
/user/downloads/One-Arm-Push-Ups-With-Support.gif,One Arm Push Ups With Support,,,,"{'primary': 'Chest, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Band-Standing-Chest-Press.gif,Band Standing Chest Press,,,,"{'primary': 'Chest, '}","Cable, Resistance Band, ",,
/user/downloads/Seated-Chest-Stretch.gif,Seated Chest Stretch,,,,"{'primary': 'Chest, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Foam-Roller-Chest-Stretch.gif,Foam Roller Chest Stretch,,,,"{'primary': 'Chest, '}","Foam Roller, Full Gym, ",,
/user/downloads/Roll-Front-Shoulder-and-Chest-Lying-on-Floor.gif,Foam Roller Front Shoulder and Chest,,,,"{'primary': 'Chest, Shoulders, '}","Foam Roller, Full Gym, ",,
/user/downloads/Reverse-Shoulder-Stretch.gif,Assisted Reverse Stretch (Chest And Shoulder),,,,"{'primary': 'Chest, Shoulders, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Lying-Upper-Body-Rotation.gif,Lying Upper Body Rotation,,,,"{'primary': 'Abs, Back / Wing, Chest, Erector Spinae, Shoulders, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Lever-Decline-Chest-Press.gif,Lever Decline Chest Press,,,,"{'primary': 'Chest, '}","Full Gym, Machine, ",,
/user/downloads/Fish-Pose-Matsyasana.gif,Fish Pose,,,,"{'primary': 'Abs, Chest, Neck, Yoga, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Incline-Chest-Press-Machine.gif,İncline Chest Press Machine,,,,"{'primary': 'Chest, '}","Full Gym, Machine, ",/user/downloads/Bench-Press-Muscle-work-300x300.png,"{'Target - Pectoralis Major, Clavicular': '100%', 'Synergists - Anterior Deltoid': '70%', 'Synergists - Triceps': '70%', 'Dynamic Stabilizers - Biceps Brachii': '55%'}"
/user/downloads/Incline-Cable-Fly.gif,İncline Cable Fly,,,,"{'primary': 'Chest, '}","Bench, Cable, Full Gym, ",/user/downloads/Bench-Press-Muscle-work-300x300.png,"{'Target - Pectoralis Major, Clavicular': '100%', 'Synergists - Deltoid, Anterior': '75%', 'Synergists - Biceps Brachii': '75%', 'Stabilizers - Brachialis': '55%', 'Stabilizers - Triceps Brachii': '55%', 'Stabilizers - Wrist Flexors': '55%'}"
/user/downloads/Reverse-Chest-Stretch.gif,Reverse Chest Stretch,,,,"{'primary': 'Chest, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Kneeling-Landmine-Press.gif,Kneeling Landmine Press,,,,"{'primary': 'Chest, Shoulders, '}","Full Gym, Landmine, ",,
/user/downloads/Pike-Push-Up-Between-Chairs.gif,Pike Push-Up Between Chairs,,,,"{'primary': 'Chest, Shoulders, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Back-Slaps-Wrap-Around-Stretch.gif,Back Slaps Wrap Around Stretch,,,,"{'primary': 'Back / Wing, Chest, Shoulders, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Seated-Cable-Chest-Press.gif,Seated Cable Chest Press,,,,"{'primary': 'Chest, '}","Cable, Full Gym, ",,
/user/downloads/Seated-Cable-Close-Grip-Chest-Press.gif,Seated Cable Close Grip Chest Press,,,,"{'primary': 'Chest, '}","Cable, Full Gym, ",,
/user/downloads/Cable-Half-Kneeling-Pallof-Press.gif,Cable Half Kneeling Pallof Press,,,,"{'primary': 'Abs, Chest, Shoulders, '}","Cable, Full Gym, ",,
/user/downloads/Chest-and-Front-of-Shoulder-Stretch.gif,Chest and Front of Shoulder Stretch,,,,"{'primary': 'Chest, Shoulders, '}","Full Gym, ",,
/user/downloads/Forearm-Push-up.gif,Forearm Push-up,,,,"{'primary': 'Chest, Triceps, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Band-Alternate-Incline-Chest-Press-.gif,Band Alternate Incline Chest Press,,,,"{'primary': 'Chest, '}","Full Gym, Resistance Band, ",,
/user/downloads/Incline-Close-Grip-Bench-Press.gif,Incline Close-Grip Bench Press,,,,"{'primary': 'Chest, '}","Barbell, Full Gym, ",/user/downloads/triceps-muscle-worked-300x300.png,"{'Target - Triceps Brachii': '100%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - Pectoralis Major, Sternal': '75%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Dynamic Stabilizers - Biceps Brachii': '55%'}"
/user/downloads/Close-Grip-Bench-Press.gif,Close Grip Bench Press,,,,"{'primary': 'Chest, Triceps, '}","Barbell, Bench, Full Gym, ",/user/downloads/triceps-muscle-worked-300x300.png,"{'Target - Triceps Brachii': '100%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - Pectoralis Major, Sternal': '75%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Dynamic Stabilizers - Biceps Brachii': '55%'}"
,Diamond Push-up,,,,"{'primary': 'Chest, Triceps, '}","Full Gym, NO EQUIPMENT, ",,"{'Target - Triceps': '100%', 'Synergists - Pectoralis Major, Sternal': '85%', 'Synergists - Anterior Deltoid': '85%', 'Synergists - Pectoralis Major, Clavicular': '85%', 'Dynamic Stabilizers - Biceps Brachii': '75%', 'Stabilizers - Rectus Abdominis': '75%', 'Stabilizers - Obliques': '75%', 'Stabilizers - Quadriceps': '75%'}"
,Push-Up,,,,"{'primary': 'Chest, '}","Full Gym, NO EQUIPMENT, ",,"{'Target - Pectoralis Major, Sternal': '100%', 'Synergists - Pectoralis Major, Clavicular': '85%', 'Synergists - Anterior Deltoid': '85%', 'Synergists - Triceps Brachii': '85%', 'Synergists - Trapezius': '85%', 'Dynamic Stabilizers - Biceps Brachii': '80%', 'Stabilizers - Rectus Abdominis': '80%', 'Stabilizers - Pectoralis Minor': '80%', 'Stabilizers - Serratus Anterior': '80%', 'Stabilizers - Obliques': '80%', 'Stabilizers - Quadriceps': '80%', 'Antagonist Stabilizers - Erector Spinae': '80%', 'Antagonist Stabilizers - Latissimus Dorsi': '80%'}"
/user/downloads/Hammer-Press.gif,Hammer Press,,,,"{'primary': 'Chest, '}","Bench, Dumbbells, Full Gym, ",/user/downloads/Bench-Press-Muscle-work-300x300.png,"{'Target - Pectoralis Major, Sternal': '100%', 'Synergists - Deltoid, Anterior': '75%', 'Synergists - Triceps': '75%', 'Dynamic stabilizer - Biceps Brachii ': '55%'}"
/user/downloads/Chest-Press-Machine.gif,Chest Press Machine,,,,"{'primary': 'Chest, '}","Full Gym, Machine, ",/user/downloads/Bench-Press-Muscle-work-300x300.png,"{'Target - Pectoralis Major, Sternal': '100%', 'Synergits - Pectoralis Major, Clavicular': '70%', 'Synergists - Anterior Deltoid': '70%', 'Synergists - Triceps': '70%', 'Dynamic Stabilizers - Biceps Brachii': '55%'}"
/user/downloads/Corner-Wall-Stretch.gif,Corner Wall Stretch,,,,"{'primary': 'Chest, Shoulders, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Barbell-Floor-Press.gif,Barbell Floor Press,,,,"{'primary': 'Chest, '}","Barbell, Full Gym, ",,
/user/downloads/Landmine-Floor-Chest-Fly.gif,Landmine Floor Chest Fly,,,,"{'primary': 'Chest, '}","Barbell, Full Gym, Landmine, ",,
/user/downloads/Decline-hammer-press.gif,Decline Hammer Press,,,,"{'primary': 'Chest, '}","Dumbbells, Full Gym, ",,
/user/downloads/Barbell-Reverse-Close-grip-Bench-Press.gif,Close-Grip Reverse Bench Press,,,,"{'primary': 'Chest, Triceps, '}","Barbell, Full Gym, ",,
/user/downloads/Wide-Grip-Reverse-Bench-Press.gif,Wide-Grip Reverse Bench Press,,,,"{'primary': 'Chest, '}","Barbell, Full Gym, ",,
/user/downloads/Straddle-planche.gif,Straddle Planche,,,,"{'primary': 'Chest, Full Body, Triceps, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Close-Grip-Knee-Push-up.gif,Close Grip Knee Push-up,,,,"{'primary': 'Chest, Triceps, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/push-up-with-rotation.gif,Push-up With Rotation,,,,"{'primary': 'Abs, Chest, Erector Spinae, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Supine-Medicine-Ball-Chest-Throw-exercise.gif,Supine Medicine Ball Chest Throw,,,,"{'primary': 'Chest, Triceps, '}","Exercise Ball, Full Gym, ",,
/user/downloads/Reverse-Dips.gif,Reverse Dips,,,,"{'primary': 'Chest, Triceps, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Trx-Chest-Press.gif,Trx Chest Press,,,,"{'primary': 'Chest, '}","Full Gym, TRX Suspension, ",/user/downloads/trx-chest-fly-muscles-worked-300x300.png,"{'Target - Pectoralis Major, Sternal and Clavicula': '100%', 'Secondary - Anterior Deltoid': '75%', 'Secondary - Biceps Brachii': '75%', 'Secondary - Rectus Abdominis': '75%', 'Secondary - Trapezius': '75%', 'Secondary - Triceps Brachii': '75%'}"
/user/downloads/Dumbbell-Straight-Arm-Pullover-knees-at-90-degrees.gif,Dumbbell Straight Arm Pullover (knees at 90 degrees),,,,"{'primary': 'Chest, '}","Dumbbells, Full Gym, ",,
/user/downloads/Trx-Chest-Flyes.gif,Trx Chest Fly,,,,"{'primary': 'Chest, '}","Full Gym, TRX Suspension, ",/user/downloads/trx-chest-fly-muscles-worked-300x300.png,"{'Target - Pectoralis Major, Sternal and Clavicula': '100%', 'Secondary - Anterior Deltoid': '75%', 'Secondary - Biceps Brachii': '75%', 'Secondary - Rectus Abdominis': '75%', 'Secondary - Trapezius': '75%', 'Secondary - Triceps Brachii': '75%'}"
/user/downloads/Doorway-chest-and-sshoulder-stretch.gif,Doorway Pec and Shoulder Stretch,,,,"{'primary': 'Chest, Shoulders, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Kettlebell-Renegade-Row.gif,Kettlebell Renegade Row,,,,"{'primary': 'Back / Wing, Chest, Full Body, '}","Full Gym, Kettlebell, ",,
/user/downloads/Push-Up-to-Renegade-Row.gif,Push-Up to Renegade Row,,,,"{'primary': 'Back / Wing, Chest, Full Body, '}","Dumbbells, Full Gym, ",,
/user/downloads/Modified-Hindu-Push-up.gif,Modified Hindu Push-up,,,,"{'primary': 'Chest, Full Body, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Knuckle-Push-Up.gif,Knuckle Push-Up,,,,"{'primary': 'Chest, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Planche-Push-Up.gif,Planche Push-Up,,,,"{'primary': 'Chest, Full Body, Triceps, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Finger-Push-up.gif,Finger Push-up,,,,"{'primary': 'Chest, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/finger-push-up-muscles-worked-600x532.png,
/user/downloads/Chest-Tap-Push-up.gif,Chest Tap Push-up,,,,"{'primary': 'Chest, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Kettlebell-Deep-Push-Up.gif,Kettlebell Deep Push-Up,,,,"{'primary': 'Chest, '}","Full Gym, Kettlebell, ",,
/user/downloads/Archer-Push-Up.gif,Archer Push-Up,,,,"{'primary': 'Chest, Full Body, Triceps, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/One-Leg-Push-Up.gif,One Leg Push-Up,,,,"{'primary': 'Chest, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Bosu-Ball-Push-Up.gif,Bosu Ball Push-Up,,,,"{'primary': 'Chest, '}","Exercise Ball, Full Gym, ",,
